Timestamp,Open_a,Open_b,High_a,High_b,Low_a,Low_b,Close_a,Close_b,Volume
2017-09-01,6652.64994649,4776.08711163,6848.39211582,4899.88446137,6652.64994649,4776.08711163,6846.16153028,4898.28852305,32.88175183
2017-08-31,6559.90066364,4726.73554425,6661.69607043,4780.77822160,6523.91461548,4675.11369964,6652.67161262,4776.10266623,32.95891225
2017-08-30,6323.29252042,4589.40582204,6560.58075785,4727.22558604,6323.29252042,4589.40582204,6560.58075785,4727.22558604,45.68582080
2017-08-29,6048.71876554,4378.74444979,6324.55888175,4590.32493911,6039.89063839,4367.44361694,6323.92955643,4589.86817876,26.25288410
2017-08-28,6317.42426261,4581.37597583,6371.34480688,4616.26088388,5983.16499822,4331.28297289,6048.71876554,4378.74444979,17.07060585
2017-08-27,6275.19037145,4543.78217404,6329.83533465,4592.37800292,6098.19521804,4415.09164247,6317.42426261,4581.37597583,9.21252806
2017-08-26,6202.20014811,4489.46157740,6396.36244929,4630.00592781,6198.60801812,4486.86141469,6279.19145634,4546.67930657,12.16524021
2017-08-25,6090.08776898,4387.14661574,6202.20014811,4489.46157740,6055.71417175,4365.60235922,6202.20014811,4489.46157740,16.42454345
2017-08-24,6017.65018187,4351.96575348,6095.57428373,4390.03321111,5918.58390193,4267.53173256,6090.08776898,4387.14661574,23.65951303
2017-08-23,5581.99208802,4063.35411942,6047.07934331,4371.97787890,5573.13841995,4036.78900348,6042.14544993,4369.68073599,20.69262980
2017-08-22,5735.47994769,4201.06585173,5735.47994769,4201.06585173,5500.60287236,4011.13286214,5559.61427616,4047.78042920,23.13427804
2017-08-21,6058.01665693,4426.16813616,6063.72111043,4433.50689351,5732.62970297,4198.97813355,5735.47994769,4201.06585173,26.57680348
2017-08-20,5915.56387245,4327.23496837,6091.20483799,4455.04500826,5783.15219486,4229.79723024,6058.01665693,4426.16813616,8.17616718
2017-08-19,6009.79684341,4396.46547591,6101.70539134,4463.70115266,5830.18766156,4265.07242091,5917.04412203,4328.31777093,21.45795386
2017-08-18,6157.00461589,4486.39299658,6170.98677607,4496.79756503,5835.42554018,4269.03847940,5868.72976811,4293.26788995,35.78585432
2017-08-17,6152.50177850,4498.88654218,6315.29536191,4613.07604826,6081.97536274,4452.15659089,6157.00461589,4486.39299658,54.82625910
2017-08-16,6122.46028684,4431.45319808,6191.46029481,4507.19862163,5980.92389413,4328.42605262,6152.50177850,4498.88654218,25.79694341
2017-08-15,6051.75050005,4411.81653031,6285.24956393,4581.46636377,5772.06609010,4201.72266480,6121.63262576,4430.85413477,43.72155040
2017-08-14,5839.68793205,4274.60844401,6051.57772544,4411.69057503,5764.55431666,4212.15893062,6051.45336710,4411.59991595,38.36330349
2017-08-13,5194.92363416,3802.68470864,5858.08940781,4288.12213262,5193.69080608,3801.78227833,5839.07822237,4274.16214103,33.71993212
2017-08-12,5055.53771710,3697.00623130,5291.08004807,3873.07121488,5038.36618617,3684.44905926,5193.74888912,3801.82479513,30.86580573
2017-08-11,4890.79678629,3555.12806283,5060.37089742,3700.54063234,4889.61840897,3555.12806283,5055.65845554,3697.09452473,23.16514068
2017-08-10,4868.70341856,3579.70262069,4898.29258595,3601.37060503,4723.35398678,3435.28061597,4890.79678629,3555.12806283,25.54553856
2017-08-09,4842.54922080,3552.00859427,4872.97275633,3585.49269043,4807.53880749,3520.19473675,4868.70341856,3579.70262069,33.25316074
2017-08-08,4599.60805798,3384.39151769,4848.05425507,3559.45348379,4599.60805798,3384.39151769,4848.05425507,3556.04653548,26.67430222
2017-08-07,4482.89319246,3322.14551571,4599.60805798,3384.39151769,4367.87602002,3233.30339286,4599.60805798,3384.39151769,32.69704917
2017-08-06,4315.60858021,3201.87959085,4555.27161866,3373.27578396,4315.60858021,3201.87959085,4482.89319246,3322.14551571,10.11607390
2017-08-05,3751.41541343,2783.28773933,4315.60858021,3201.87959085,3744.62735641,2778.25147601,4315.60858021,3201.87959085,9.66390326
2017-08-04,3790.02372367,2823.37811253,3795.95583424,2825.52607742,3738.24768119,2775.50977420,3751.41541343,2783.28773933,32.46466512
2017-08-03,3756.91677268,2782.37163198,3861.69270659,2859.44374449,3755.38922263,2782.37163198,3790.22402382,2823.52732612,28.45900774
2017-08-02,3801.31375489,2823.74884667,3920.77875788,2911.50540814,3688.97623943,2740.17033840,3760.86921321,2785.29880846,24.95244617
2017-08-01,3728.45972366,2798.45482768,3924.35481014,2943.07039343,3687.11232032,2769.38931855,3801.31375489,2823.74884667,18.13171759
2017-07-31,3551.32885717,2669.26693067,3728.45972366,2798.45482768,3528.57378161,2645.16488680,3728.45972366,2798.45482768,25.50956978
2017-07-30,3867.43708605,2906.37894692,3867.91650652,2906.59998841,3551.32885717,2668.82618537,3551.32885717,2669.26693067,44.89418689
2017-07-29,3714.60113696,2790.70272178,3939.75519076,2959.85628836,3712.13529172,2788.85018344,3867.43708605,2906.37894692,14.77314893
2017-07-28,3124.81260554,2342.78069548,3714.60113696,2790.70272178,3121.92115183,2342.31103242,3714.60113696,2790.70272178,16.18412121
2017-07-27,3562.42251396,2677.82458493,3564.06557631,2682.34215664,3124.81260554,2342.78069548,3124.81260554,2342.78069548,48.03805565
2017-07-26,3684.99705440,2735.48340848,3684.99705440,2735.48340848,3561.29808828,2649.72891486,3562.61391643,2677.96845956,27.53689563
2017-07-25,3745.66617486,2785.13454370,3826.76908087,2847.26240878,3706.78315477,2747.61884780,3711.73529643,2755.33200439,25.17965926
2017-07-24,3856.65634120,2874.98217695,3924.75724659,2920.41271265,3713.12827266,2761.04093367,3745.66617486,2785.13454370,13.23813926
2017-07-23,3855.21116298,2874.05911439,3889.01156994,2899.64641414,3788.03375025,2824.35736768,3856.65634120,2874.98217695,11.92116116
2017-07-22,3694.11835948,2753.87207763,3859.09451303,2876.85763968,3684.70405425,2746.85395050,3855.21116298,2874.05911439,9.41045744
2017-07-21,3526.51982633,2611.63526501,3755.95414841,2794.53970666,3509.45585301,2597.59389464,3694.59522743,2754.22757066,24.89704314
2017-07-20,3329.39861939,2451.66918092,3538.47429394,2619.58629257,3278.82357005,2408.29482967,3526.51982633,2611.63526501,20.83548086
2017-07-19,3340.59078690,2454.23967429,3384.85572064,2485.09300638,3316.18778116,2443.03489464,3329.39861939,2451.66918092,34.43378005
2017-07-18,3090.79291809,2248.34648395,3341.54061469,2454.93748650,3090.79291809,2248.34648395,3341.54061469,2454.93748650,20.60645652
2017-07-17,2868.27638578,2110.88930363,3036.97955668,2212.18723267,2861.10588408,2097.00843543,3036.97955668,2209.20083908,33.47241731
2017-07-16,3036.06477621,2230.29327159,3036.06477621,2230.29327159,2851.69648730,2095.30573746,2868.85384375,2111.31428006,20.55372506
2017-07-15,3412.87036206,2507.09466575,3423.18271089,2514.67011749,3036.06477621,2230.29327159,3036.06477621,2230.29327159,15.96865922
2017-07-14,3424.91672504,2508.35777672,3424.94731505,2508.35777672,3278.95976558,2408.72393773,3412.87036206,2507.09466575,34.44100975
2017-07-13,3286.49497272,2382.14125052,3504.19233057,2565.61806796,3286.49497272,2382.14125052,3424.91672504,2508.35777672,19.51038350
2017-07-12,3374.74701965,2436.56655874,3374.74701965,2436.93956634,3270.08248527,2366.32927566,3287.56525359,2382.91701930,16.77475776
2017-07-11,3375.80412183,2449.02818274,3522.86053187,2551.67477077,3348.08550213,2419.29249939,3374.74701965,2436.56655874,23.57053481
2017-07-10,3483.52643075,2533.28952858,3483.53637002,2535.27873948,3309.10635460,2407.32486682,3375.80412183,2449.02818274,52.60513148
2017-07-09,3693.28066285,2689.64109009,3749.06658778,2730.06851467,3482.48925419,2532.53527321,3483.52643075,2533.28952858,20.45328070
2017-07-08,3606.43196890,2626.48894392,3693.28066285,2689.64109009,3517.92635842,2561.93886933,3693.28066285,2689.64109009,16.83672134
2017-07-07,3666.08856753,2668.53632028,3743.20683182,2725.08851976,3600.76882946,2619.88418907,3606.43196890,2626.48894392,21.79954863
2017-07-06,3621.22729892,2637.06241888,3694.07767765,2687.38519636,3611.91789715,2629.32532483,3666.08856753,2668.53632028,9.38319654
2017-07-05,3735.06294611,2721.36725169,3781.24276825,2755.41740199,3593.86908411,2619.06204730,3621.22729892,2637.06241888,23.07096509
2017-07-04,3647.60659940,2658.33994667,3735.98099363,2721.40591606,3627.36952051,2637.88844863,3733.39218892,2720.14993783,21.05223400
2017-07-03,3500.23193645,2569.58106598,3659.69261016,2669.36977171,3499.91733914,2566.62367285,3647.60659940,2658.33994667,13.81920657
2017-07-02,3563.72615816,2613.20824423,3563.72615816,2613.20824423,3445.19515024,2525.67142784,3500.23193645,2569.58106598,12.83391682
2017-07-01,3560.10030896,2611.43991837,3615.73993069,2651.34889062,3557.42969094,2609.48094028,3563.72615816,2613.20824423,11.93796297
2017-06-30,3644.38712292,2662.88110295,3644.93929770,2664.26376848,3549.66181743,2603.78297304,3560.10030896,2611.43991837,23.49938867
2017-06-29,3744.39484855,2736.49662216,3758.01653214,2747.80692166,3635.34863945,2654.34901995,3644.38712292,2662.88110295,37.32842995
2017-06-28,3611.18772107,2625.07739691,3744.39484855,2736.49662216,3586.25695395,2606.96965776,3744.39484855,2736.49662216,22.78606242
2017-06-27,3612.67819786,2630.68158990,3647.55122655,2665.49882789,3480.85561686,2531.17975384,3611.18772107,2625.07739691,34.34384955
2017-06-26,3705.38628666,2697.91083818,3705.38628666,2699.04081985,3558.05257920,2589.03973310,3612.67819786,2630.68158990,31.70607727
2017-06-25,3897.19251266,2839.69142572,3900.16110678,2841.85449343,3664.61321839,2668.26455551,3705.15231066,2697.74047905,40.69719606
2017-06-24,4097.58594627,2983.65591306,4138.02838229,3013.10406008,3890.81325045,2835.04317287,3897.19251266,2839.69142572,15.11802065
2017-06-23,3964.72760863,2880.77119048,4098.22874351,2984.12396567,3944.28172210,2860.96563902,4097.58594627,2983.65591306,24.41975783
2017-06-22,3965.62371001,2871.74668154,3992.72554964,2895.54492702,3944.49900847,2862.55064787,3963.92074933,2880.18492648,32.41837686
2017-06-21,3852.18748520,2788.26401027,4024.51172608,2912.31215548,3847.96153317,2782.64728232,3965.62371001,2871.74668154,38.48888531
2017-06-20,3686.56882849,2662.24579764,3852.51123570,2789.82040145,3678.54584146,2657.82242735,3852.18748520,2788.26401027,27.67345620
2017-06-19,3747.40120777,2719.26385847,3801.09345469,2771.23025858,3671.43894170,2653.71525715,3686.56882849,2662.24579764,35.47779695
2017-06-18,3714.07373204,2692.72365116,3881.62598305,2815.61254762,3713.82611267,2692.72365116,3747.40120777,2719.26385847,17.21540367
2017-06-17,3778.40318796,2739.46216274,3833.89580140,2779.69606771,3651.46976314,2647.33543329,3715.82171729,2693.99094997,24.79880610
2017-06-16,3655.50730733,2632.01432202,3777.92744355,2739.11723295,3619.62460677,2610.44179559,3777.92744355,2739.11723295,14.27939824
2017-06-15,3896.12119091,2823.32532661,3929.19490034,2851.01511155,3603.08769670,2597.46581795,3655.50730733,2632.01432202,58.46906997
2017-06-14,4042.93627619,2911.76295599,4113.10020750,2971.65238129,3900.68344347,2826.63136422,3900.68344347,2826.63136422,42.77587677
2017-06-13,4249.08119423,3059.69950439,4249.67627066,3066.38840652,4039.75561803,2911.24569503,4042.93627619,2911.76295599,43.85338427
2017-06-12,4285.16846082,3088.46312355,4358.72532328,3134.63693081,4206.34649991,3029.44608046,4249.08119423,3059.69950439,90.92254740
2017-06-11,4184.29784848,3017.71544657,4294.04771752,3097.72493426,4178.44754363,3014.33099814,4288.22914075,3090.66905716,35.57252965
2017-06-10,4203.04947902,3031.86885790,4231.66646508,3052.51171478,4120.12372706,2972.05038416,4184.29784848,3017.71544657,32.04581690
2017-06-09,4017.02133320,2890.30729279,4210.87778180,3037.51580247,4017.02133320,2890.30729279,4203.77479805,3032.39206663,32.64162601
2017-06-08,4135.23204591,2973.47895198,4169.09826157,3001.18868572,4014.68821510,2888.71750378,4017.04426639,2890.32379356,25.91497798
2017-06-07,4185.33112042,3005.44464525,4233.54383883,3035.76108918,4134.78440701,2973.15707286,4134.78440701,2973.15707286,51.49141489
2017-06-06,3934.59457817,2805.77913011,4185.57372697,3005.61885861,3914.55998608,2794.04668123,4185.55712751,3005.60693870,57.60702342
2017-06-05,3916.50128005,2796.34242960,3983.33156725,2842.08617821,3812.14441086,2714.13738932,3934.59457817,2805.77913011,14.32903374
2017-06-04,3966.58657312,2833.33279032,3980.90709026,2843.96009809,3905.77940513,2788.68711900,3919.18280767,2798.25701329,20.33534730
2017-06-03,3800.24513566,2714.70319540,3982.23116300,2844.50772087,3789.31914750,2706.89822127,3966.58657312,2833.33279032,13.90063343
2017-06-02,3931.03012233,2777.08083238,3943.51836080,2785.16925346,3777.98281587,2686.20730447,3800.24513566,2714.70319540,26.73817430
2017-06-01,3655.93810342,2588.21246314,3947.27103556,2792.66177900,3650.00809763,2583.78568192,3931.03012233,2777.08083238,37.05374058
2017-05-31,3941.74300686,2794.06432215,3941.89560679,2794.06432215,3645.65926180,2580.45796087,3655.93810342,2588.21246314,46.52389660
2017-05-30,3745.19817559,2640.14827444,3959.42061853,2808.42238858,3738.78784138,2636.40621814,3941.74300686,2794.06432215,29.69459108
2017-05-29,3665.76078792,2585.09347981,3747.47543336,2642.56395142,3665.76078792,2585.09347981,3740.33275401,2636.71843340,25.27321585
2017-05-28,3224.92308905,2278.13159724,3690.16530760,2604.72083274,3182.98005376,2248.50243979,3665.76078792,2585.09347981,18.32166448
2017-05-27,3996.56612292,2823.05373774,4010.85680927,2833.14824744,3023.10475323,2135.42999432,3224.92308905,2278.13159724,41.26625280
2017-05-26,3871.78077941,2717.98900908,4188.57820352,2958.62258225,3811.12479203,2674.27273323,3966.32643639,2801.69333546,45.46446942
2017-05-25,3992.91663829,2812.90952943,4244.70681327,2983.45862846,3871.92281860,2718.08872055,3871.92281860,2718.08872055,75.26882631
2017-05-24,3713.78681781,2604.92496404,3992.91663829,2812.90952943,3713.12806726,2602.03002305,3992.91663829,2812.90952943,59.04725244
2017-05-23,3366.74439325,2357.12272899,3712.58783898,2604.08397611,3366.53285023,2357.12272899,3712.58783898,2604.08397611,51.09717910
2017-05-22,3186.63094522,2209.57775690,3453.19886900,2416.59274584,3178.58866069,2200.55748718,3366.74439325,2357.12272899,77.81928893
2017-05-21,3218.08723178,2228.36078786,3293.41811460,2281.34976320,3186.63094522,2209.57775690,3186.63094522,2209.57775690,48.24357045
2017-05-20,3040.75403089,2106.78620930,3215.00553331,2226.22686931,3040.75403089,2106.78620930,3215.00553331,2226.22686931,19.62069138
2017-05-19,2814.91751701,1940.93022376,3040.95017422,2106.92210719,2814.91751701,1940.93022376,3040.95017422,2106.92210719,22.91035181
2017-05-18,2687.86508319,1866.24638132,2827.86639991,1949.99717272,2687.05096843,1862.85886802,2817.17296716,1942.48539237,31.72907211
2017-05-17,2745.13719431,1891.45010425,2755.42775006,1897.00206611,2638.49834544,1823.11921517,2687.86508319,1866.24638132,69.11121722
2017-05-16,2707.48497479,1864.79392435,2745.13719431,1891.45010425,2677.43134522,1846.03200155,2745.13719431,1891.45010425,39.62673721
2017-05-15,2777.73042844,1906.72637842,2777.73042844,1908.06627568,2693.03679129,1853.18208369,2707.48497479,1864.79392435,34.48607300
2017-05-14,2560.36319696,1756.92132027,2862.86804908,1964.50150901,2553.11284498,1751.94612848,2777.73042844,1906.72637842,21.73695222
2017-05-13,2814.16621739,1931.08096227,2814.16621739,1931.08096227,2556.64900697,1754.37264297,2560.36319696,1756.92132027,15.15833963
2017-05-12,2749.26598704,1880.68999872,2842.67643088,1945.91248647,2748.06547406,1880.36398960,2814.16621739,1931.08096227,27.90131377
2017-05-11,2668.07966291,1821.37765419,2775.22729932,1899.80353144,2663.68554931,1819.29589233,2749.26598704,1880.68999872,55.41940215
2017-05-10,2647.43240438,1824.66276779,2677.48166017,1854.99274492,2627.34682694,1809.06325163,2668.49054455,1821.65814455,45.62084023
2017-05-09,2474.32791428,1713.71930607,2647.67892352,1827.86004614,2469.82723180,1708.70989419,2647.43240438,1824.66276779,45.11955570
2017-05-08,2385.86449929,1646.70595194,2472.00385927,1712.07967114,2379.95787979,1643.01594015,2471.96055199,1712.07967114,55.91560048
2017-05-07,2376.47264059,1644.28092279,2450.27643485,1695.34575260,2369.13967030,1639.20724218,2385.86449929,1646.70595194,24.37885899
2017-05-06,2356.60106281,1630.53178228,2434.63091859,1684.52062317,2342.06964697,1620.47749871,2376.47264059,1644.28092279,10.38330286
2017-05-05,2278.52991193,1566.34119731,2383.84746987,1642.28851417,2276.84811024,1564.62684235,2356.63475021,1630.55509059,48.69047028
2017-05-04,2243.82925881,1544.73480641,2288.11107877,1573.81674415,2243.05670980,1544.38901770,2278.53497389,1566.34467708,63.62185405
2017-05-03,2121.69917184,1477.73792679,2242.17949342,1543.59904708,2121.69917184,1475.01672370,2242.17949342,1543.59904708,32.73952220
2017-05-02,2035.20881044,1408.12060470,2124.68901291,1480.05843980,2032.86725185,1406.52096279,2121.69917184,1477.73792679,34.17865308
2017-05-01,1912.47563061,1314.87441370,2058.85091020,1422.04790431,1912.18604426,1312.21244455,2035.20881044,1408.12060470,65.85968779
2017-04-30,1967.46066389,1351.55640853,1967.46066389,1351.55640853,1871.02367531,1284.64492844,1912.47563061,1314.87441370,14.15701682
2017-04-29,1940.14597861,1332.00736161,2040.93864142,1402.03245272,1934.14784621,1327.88934338,1967.46066389,1351.55640853,34.78733358
2017-04-28,1884.18337492,1297.35477955,1941.27248266,1334.11986746,1884.18337492,1297.28638607,1940.14597861,1332.00736161,17.43113197
2017-04-27,1812.20997472,1250.05344168,1884.25208909,1297.40209270,1799.57029065,1241.94812649,1884.25208909,1297.40209270,46.92270464
2017-04-26,1793.06948697,1245.41200978,1859.35366551,1279.04557290,1780.54266091,1228.82607490,1812.14658441,1250.00971536,101.57010819
2017-04-25,1774.42077892,1244.22353614,1819.75064730,1264.89014265,1773.72362949,1238.14274927,1793.06948697,1245.41200978,34.64579283
2017-04-24,1756.36449871,1236.12863677,1785.59008232,1253.35515166,1756.36449871,1234.52226613,1774.42077892,1244.22353614,62.19529095
2017-04-23,1765.84229284,1241.67790055,1786.51274455,1256.27535092,1755.80096218,1233.62570545,1756.36449871,1236.12863677,41.84625089
2017-04-22,1765.50975774,1241.44407361,1767.56459873,1242.88896519,1748.15443397,1229.24042323,1765.84229284,1241.67790055,14.43541842
2017-04-21,1828.05544564,1277.73766608,1828.05544564,1277.73766608,1765.32742183,1240.59792183,1765.50975774,1241.44407361,50.89543567
2017-04-20,1735.95542611,1222.47713333,1829.38767228,1282.12261074,1730.62554556,1218.02300145,1828.05544564,1277.73766608,19.90679740
2017-04-19,1755.71821770,1237.50017106,1781.22527987,1254.55274609,1735.50900290,1215.59355953,1735.95542611,1222.47713333,29.43069049
2017-04-18,1815.22561775,1272.78054855,1817.80913701,1275.09896523,1731.81315568,1213.65095058,1755.71821770,1237.50017106,34.42393239
2017-04-17,1758.27002548,1233.28345696,1808.54214087,1268.09429947,1747.67926528,1227.73997854,1808.54214087,1268.09429947,10.06996103
2017-04-16,1794.67000000,1255.69276259,1800.98000000,1260.14564955,1760.35792179,1233.80118658,1765.37711338,1238.26850124,8.64354633
2017-04-15,1763.32900266,1235.30780093,1807.56194595,1266.29538170,1761.48166972,1234.01364380,1795.05000000,1255.95864058,13.45848823
2017-04-14,1812.07926084,1268.50647655,1838.42019433,1285.73620201,1725.14990879,1206.06117784,1763.32900266,1235.30780093,13.21752058
2017-04-13,1777.03941945,1242.17674549,1813.90420829,1270.06405150,1762.01714144,1231.57269811,1812.07926084,1268.50647655,16.39696859
2017-04-12,1773.82324529,1234.10393338,1783.75653229,1243.31077154,1760.74796780,1222.47049150,1777.03941945,1242.17674549,22.04863418
2017-04-11,1741.53444707,1212.10764547,1775.54002356,1235.27342622,1732.56527521,1203.93802492,1773.82324529,1234.10393338,43.81076266
2017-04-10,1724.13822036,1196.33787616,1800.55403971,1253.73675431,1722.23527494,1195.33430428,1741.53444707,1212.10764547,50.82241982
2017-04-09,1833.45044876,1271.77312145,1837.90593752,1274.86367176,1720.67324485,1193.79693609,1724.13822036,1196.33787616,14.06113819
2017-04-08,1738.43055975,1205.44364993,1833.45044876,1271.77312145,1727.95982481,1198.18314656,1833.45044876,1271.77312145,9.73979036
2017-04-07,1678.47421099,1169.90486648,1738.73605740,1205.65548479,1673.68613878,1166.58381865,1738.43055975,1205.44364993,15.37186992
2017-04-06,1656.27829380,1155.66501240,1740.06055445,1212.71505216,1627.28924069,1135.40864354,1678.47421099,1169.90486648,43.57435731
2017-04-05,1671.80317852,1165.99061833,1715.31458373,1197.60702914,1643.05659098,1143.05473185,1656.27829380,1155.66501240,24.55308404
2017-04-04,1623.88800159,1140.03934361,1674.70146036,1168.07066613,1623.77950797,1138.64191097,1671.80317852,1165.99061833,43.56855587
2017-04-03,1617.40091806,1132.86772692,1641.42645059,1151.42249004,1611.80153798,1129.76875298,1623.88800159,1140.03934361,73.81450538
2017-04-02,1630.27903217,1142.09186463,1640.46465638,1149.30791774,1607.42917933,1125.59550955,1617.40091806,1132.86772692,16.17000356
2017-04-01,1552.24224345,1087.42319763,1630.27903217,1142.09186463,1550.89695555,1086.48075628,1630.27903217,1142.09186463,23.80839355
2017-03-31,1567.74579166,1097.47692801,1588.49852728,1110.59038388,1549.02310039,1085.16802717,1552.24224345,1087.42319763,41.10412253
2017-03-30,1576.50844592,1109.02072266,1576.50844592,1109.02072266,1543.09580045,1083.17981666,1567.74579166,1097.47692801,28.10906615
2017-03-29,1575.11920135,1102.85551540,1608.81615828,1127.21714286,1564.53026006,1097.72646972,1576.50844592,1109.02072266,25.86288720
2017-03-28,1540.41042307,1085.29592014,1602.77723522,1127.83083097,1535.22309419,1081.67395841,1575.11920135,1102.85551540,36.02340263
2017-03-27,1533.40977735,1079.41982952,1542.60973718,1086.93413562,1514.38288045,1066.81107554,1540.54632468,1085.39166960,30.20712934
2017-03-26,1413.53947862,993.29377037,1535.82538388,1080.46388116,1413.53947862,993.29377037,1533.40977735,1079.41982952,28.55170478
2017-03-25,1604.58969816,1127.70556769,1604.58969816,1127.70556769,1411.07620123,991.56282608,1413.53947862,993.29377037,16.35450547
2017-03-24,1662.48676799,1167.98027239,1662.56060562,1168.49350701,1604.70934173,1127.78965319,1604.70934173,1127.78965319,29.40997148
2017-03-23,1558.17232687,1097.85724986,1662.47047776,1168.09441254,1558.17232687,1097.85724986,1662.47047776,1167.96882768,30.08303420
2017-03-22,1682.94219429,1185.36338960,1699.13615428,1194.32236548,1558.17232687,1097.85724986,1558.17232687,1097.85724986,32.45364930
2017-03-21,1652.26735426,1164.75299830,1692.27056204,1191.62067035,1637.06726140,1152.56713918,1682.94219429,1185.36338960,36.86362806
2017-03-20,1564.61492222,1097.93685991,1694.21980081,1195.18812800,1564.61492222,1097.93685991,1652.77149999,1165.10839191,24.79485121
2017-03-19,1664.48034596,1166.99175907,1664.48034596,1166.99175907,1514.11718766,1061.54759955,1564.61492222,1097.93685991,27.39927188
2017-03-18,1701.13301322,1193.94512438,1744.86653196,1224.63962097,1659.85890455,1163.75242003,1664.48034596,1166.99175907,38.78251406
2017-03-17,1834.99834920,1281.24179966,1834.99834920,1281.24179966,1701.13301322,1193.94512438,1701.13301322,1193.94512438,16.84164686
2017-03-16,1890.07315885,1325.60339541,1903.21108607,1337.14908020,1822.21136259,1273.12430707,1836.40303163,1282.22258411,33.47926860
2017-03-15,1877.19365146,1299.59060643,1904.37508441,1340.83540563,1871.93039438,1296.95785172,1890.07315885,1325.60339541,33.10612117
2017-03-14,1846.97510648,1277.39404401,1878.41211849,1299.66712920,1839.40312223,1273.16272647,1876.48295741,1299.09858937,29.21105441
2017-03-13,1817.78089684,1258.74207346,1848.88892806,1282.17076400,1817.78089684,1258.31270046,1846.97510648,1277.39404401,19.59034348
2017-03-12,1764.01387465,1220.87392476,1821.58732920,1261.37787879,1764.01387465,1220.87392476,1817.78089684,1258.74207346,19.51791757
2017-03-11,1733.26864219,1199.82018791,1774.40278836,1228.29446926,1729.53778866,1197.23757995,1764.00148586,1220.86535047,29.26174784
2017-03-10,1756.53583960,1211.48423592,1799.93466257,1245.88214951,1726.30077193,1193.35210745,1734.43515453,1200.62768250,25.32700275
2017-03-09,1787.28230306,1234.63584207,1798.19726323,1241.51788012,1745.80228192,1203.76580168,1756.53583960,1211.48423592,32.55582675
2017-03-08,1815.06135702,1262.84728485,1819.28487549,1266.64156210,1781.94835218,1230.95120482,1787.27961053,1234.63398210,24.48710000
2017-03-07,1876.87992434,1312.16393265,1876.91556594,1313.59008817,1805.69107134,1255.83413987,1815.06135702,1262.84728485,45.42075502
2017-03-06,1842.59325284,1295.06638265,1878.22431548,1316.69776470,1842.59325284,1295.06638265,1876.87992434,1312.16393265,26.70228284
2017-03-05,1901.04686824,1339.38227060,1901.04686824,1339.38227060,1834.86827229,1288.88307636,1842.59325284,1295.06638265,8.55302600
2017-03-04,1856.39192112,1307.54016782,1920.72537163,1352.95080375,1847.84102032,1301.51738451,1901.04686824,1339.38227060,12.81000337
2017-03-03,1793.71689786,1266.48447631,1862.38265809,1312.15989708,1791.14406597,1264.56163340,1856.39192112,1307.54016782,23.49754794
2017-03-02,1737.40308538,1241.90524638,1793.72812104,1268.71688689,1737.40308538,1237.11051071,1793.71689786,1266.48447631,36.07636098
2017-03-01,1730.09393668,1242.60506027,1737.40308538,1242.60506027,1692.84214948,1208.43236750,1737.40308538,1241.90524638,25.94365525
2017-02-28,1647.54762335,1184.29346867,1735.47326781,1247.52415498,1647.54762335,1183.32123592,1730.09393668,1242.60506027,34.99884895
2017-02-27,1658.94740858,1194.00102244,1672.62640640,1203.43743850,1638.64581070,1178.50543474,1647.54762335,1184.29346867,47.98786348
2017-02-26,1694.08526936,1220.43460079,1694.82484226,1220.96739591,1628.75487620,1173.35476969,1659.23435976,1194.20755099,14.60770743
2017-02-25,1688.56668358,1215.05841806,1697.45185101,1222.15536010,1677.89285019,1207.37774353,1694.08526936,1220.43460079,6.21709257
2017-02-24,1608.58063419,1163.59089529,1688.74948509,1216.55822523,1608.09704553,1162.49351778,1688.56668358,1215.05841806,24.53580000
2017-02-23,1633.10010653,1173.30861839,1646.75516522,1186.15430376,1603.26499827,1155.76948591,1610.32530205,1164.85292691,41.05727000
2017-02-22,1548.74198239,1108.40090461,1633.38971668,1173.51669019,1548.37547475,1108.40090461,1633.10010653,1173.30861839,15.20797187
2017-02-21,1542.44237918,1108.19424708,1553.11412116,1111.00206217,1527.26061194,1092.73936134,1548.74163153,1108.40065351,38.36843758
2017-02-20,1511.66183552,1086.50331129,1542.44237918,1108.19424708,1510.70541901,1084.73217760,1542.44237918,1108.19424708,23.86039244
2017-02-19,1523.75178919,1094.58715287,1557.18418315,1118.68126395,1511.66183552,1086.50331129,1511.66183552,1086.50331129,6.75582831
2017-02-18,1482.82509409,1065.18745997,1523.75178919,1094.58715287,1460.27099639,1048.98572307,1523.75178919,1094.58715287,7.56623312
2017-02-17,1461.17444717,1054.10836554,1491.39122961,1071.83063166,1459.05452014,1052.13879070,1482.82509409,1065.18745997,19.64164562
2017-02-16,1436.59670932,1036.48985789,1463.63686881,1057.69787284,1429.74538202,1033.17236614,1461.17444717,1054.10836554,41.39089599
2017-02-15,1439.81857647,1032.37889098,1439.81857647,1037.72177301,1412.92412821,1011.36767315,1436.52763916,1036.44002448,17.85988033
2017-02-14,1459.74555649,1047.31650578,1490.05940828,1070.67264898,1439.60528780,1032.22595871,1439.60528780,1032.22595871,22.22687546
2017-02-13,1429.20678575,1029.12142434,1459.27813374,1046.98114627,1422.85778865,1023.14111170,1459.27813374,1046.98114627,28.16010000
2017-02-12,1455.84393845,1048.57673469,1465.48019373,1055.58494727,1402.67723138,1010.28322629,1429.20678575,1029.12142434,14.23365625
